p_val	avg_log2FC	pct.1	pct.2	p_val_adj
B4GALT3	0.0249206978254015	0.30783439152477	0.128	0.116	1
KRT10	0.0249694967200032	0.169711744270125	0.416	0.417	1
MRPL36	0.0255967230669961	0.268222179478555	0.111	0.099	1
ELMO1	0.0256101466222602	-0.0880574625235813	0.123	0.14	1
C1GALT1	0.0256528470321452	0.28975442381893	0.158	0.145	1
ERICH1	0.0258078492136038	0.261357534455638	0.206	0.194	1
SMCHD1	0.0259134947173883	-0.0346533156914219	0.374	0.41	1
KDM2A	0.0259338450439229	0.277599660504389	0.184	0.172	1
VBP1	0.0264598524572148	-0.0430583970612197	0.135	0.153	1
DDX18	0.0267042219099323	-0.040785475595559	0.249	0.275	1
ARHGAP45	0.0268086786851197	-0.0381555930065334	0.216	0.24	1
ICE1	0.0269034116070694	0.299916081931849	0.106	0.094	1
STARD7	0.0269410875977636	0.322565421711973	0.136	0.124	1
SMARCB1	0.0270404921596042	0.202172769054148	0.182	0.169	1
MTA2	0.0271012274863329	0.385425941294632	0.104	0.093	1
GPATCH8	0.027168024424703	-0.109198484168889	0.162	0.181	1
BLCAP	0.0274853421003767	-0.020701033684646	0.105	0.121	1
IDH3G	0.0276978359308778	0.250048255876314	0.204	0.192	1
TOMM22	0.0278656330378384	-0.0571118472287599	0.287	0.317	1
NDUFV1	0.0282751348348956	0.20662792532219	0.286	0.279	1
PCMTD1	0.0285568500088258	-0.0194082072774107	0.126	0.143	1
STAU1	0.0287870400632824	0.256914160384012	0.165	0.152	1
ATP5F1D	0.0288790778984727	0.0961508175328465	0.634	0.639	1
MAPRE1	0.0291420181828282	0.27369167697779	0.154	0.141	1
SLC25A1	0.0293315888617414	0.262193257199755	0.123	0.111	1
SMU1	0.0296425269759001	-0.0205995692606642	0.121	0.138	1
HMGN2	0.0297215791245983	-0.0499988938508356	0.611	0.658	1
TRIM4	0.0299850210861183	-0.0192001430855457	0.101	0.117	1
FNTA	0.0302871103985867	-0.0334197342109812	0.174	0.195	1
MICU2	0.0308030303554552	0.207285132725542	0.134	0.12	1
CDC42SE2	0.0308867737052081	-0.0374628421156986	0.257	0.283	1
PRRC2B	0.0314662873461741	-0.0383538682929716	0.12	0.137	1
LRP10	0.0318674575892479	0.164988811319276	0.256	0.244	1
IK	0.0319141514810113	0.255501879683305	0.294	0.289	1
SNRPE	0.0320405480969792	0.280448882660827	0.204	0.194	1
TRNT1	0.0320836386705574	0.343391653432641	0.113	0.102	1
VAV1	0.0321747665704865	0.258987058849428	0.118	0.106	1
EIF4G2	0.0323217002566391	0.169673825999498	0.343	0.339	1
TMEM167A	0.0325442334669643	0.29257025646278	0.1	0.089	1
SRSF3	0.0328532103783248	-0.0613532361194693	0.447	0.477	1
PPP1R15B	0.0332546319529134	0.303937267940566	0.101	0.09	1
PRELID3B	0.0333986297799271	-0.093428833327585	0.122	0.138	1
KLF2	0.0334702778763362	0.130170839128805	0.506	0.509	1
RAP1GDS1	0.0337699938305921	0.362137404260581	0.101	0.09	1
SRPK1	0.0338725161852	0.265357451108275	0.122	0.11	1
DNAJC15	0.0343335521173893	0.192662358254655	0.219	0.206	1
SLU7	0.0351529695334091	0.25354079215874	0.141	0.13	1
AP002387.2	0.0352336991488728	-0.0762267956341818	0.114	0.129	1
SRRM1	0.0353010599918507	0.126089914952175	0.516	0.519	1
COMMD2	0.035378505549564	0.31173055677066	0.131	0.119	1
PHYKPL	0.0359784840451208	-0.0634135322019338	0.156	0.174	1
MRPS34	0.0363567624200975	0.190887110078338	0.312	0.305	1
RPL36AL	0.0375956367703907	0.0449401277019259	0.894	0.907	1
SMPD1	0.037715207022047	-0.0876804811678902	0.114	0.129	1
HNRNPK	0.0377727776333395	0.102681381863176	0.588	0.602	1
SF3A1	0.0402814687191884	-0.0364214436507124	0.225	0.249	1
UBE2V2	0.0406301538525921	0.266636991103991	0.143	0.131	1
TSTA3	0.0406751838418921	0.249212873873673	0.122	0.111	1
NSL1	0.0407953863238976	-0.091021449418955	0.121	0.136	1
SEC31A	0.0411850861600247	0.235447485961562	0.148	0.136	1
TBCC	0.0412756130408614	0.165312464363103	0.19	0.177	1
SF3A2	0.0417991670943863	0.137367085175801	0.305	0.296	1
TTC17	0.0419094944609091	0.309785629119849	0.162	0.152	1
HSPA9	0.0423382662392117	0.214952144816887	0.26	0.251	1
CD96	0.0428339379787411	0.233457177602522	0.278	0.274	1
XPA	0.0434611351426006	-0.110410125376236	0.142	0.157	1
CREB1	0.0435021491689845	-0.0601842223346498	0.108	0.122	1
CGGBP1	0.0438189565269374	0.257425686349552	0.147	0.136	1
MOAP1	0.0440266481349544	-0.134238637648108	0.126	0.14	1
RBM3	0.0440809708645218	0.124355572776377	0.619	0.638	1
NASP	0.0442173393139352	0.211443919156999	0.165	0.153	1
WSB1	0.0444848833121363	-0.0802728322399506	0.331	0.355	1
LARP7	0.0448481948766555	0.301650968152725	0.134	0.123	1
CHMP1B	0.0448544093319518	-0.0592331282095113	0.126	0.142	1
BECN1	0.0452257143961795	0.238761669402488	0.165	0.154	1
GNPAT	0.0459428569956383	0.329046660978926	0.128	0.117	1
LPIN2	0.0460482573298446	-0.097799426324686	0.159	0.176	1
CTR9	0.0466682851784094	0.201484720674125	0.108	0.097	1
PSME3	0.0467698092087125	0.334433911786106	0.101	0.091	1
HIGD2A	0.0473372693178146	0.0921827851392596	0.605	0.612	1
ERGIC2	0.0474083665307641	-0.0780544259620495	0.128	0.143	1
SEC62	0.0481931039621501	-0.0129237368704036	0.37	0.401	1
KLF12	0.0482209603007665	0.281454350274485	0.113	0.102	1
HNRNPL	0.0486058436529507	0.325036119438498	0.149	0.139	1
GDI2	0.0486564810809856	-0.0456964943980962	0.335	0.364	1
CHRAC1	0.0491915820121881	0.254736961004867	0.132	0.121	1
AKR1A1	0.0492738151740556	0.0107656794867035	0.137	0.154	1
TMED4	0.0497469216221608	0.179654426094867	0.274	0.265	1
TTC14	0.0497898230584326	0.139807603539984	0.146	0.134	1
XPC	0.04991708719928	-0.035620457630098	0.093	0.106	1
NAA16	0.0501659876429962	-0.164738608878677	0.09	0.102	1
LYSMD2	0.0503635457922573	0.266571317174226	0.138	0.127	1
CDIPT	0.05081400256873	0.277649802280098	0.166	0.156	1
PPP1R15A	0.0513301629004299	0.0351856789539244	0.688	0.669	1
ISCA2	0.0514584408815561	-0.070279377823466	0.093	0.106	1
XRCC6	0.0517020634674743	0.119113372172591	0.452	0.451	1
ACTR1B	0.0521744995527504	-0.0350043024228519	0.15	0.167	1
TAZ	0.0524000612822456	-0.0997360203818998	0.118	0.132	1
CNPY3	0.0530418612949423	0.211664032714198	0.278	0.271	1
BLOC1S6	0.053202183735303	-0.11365308382755	0.097	0.109	1
ARMC10	0.053863288731998	-0.0225459685009453	0.094	0.107	1
CMTM6	0.0542489019299392	0.152597376731929	0.211	0.199	1
NAA20	0.0543233509150349	0.272988054288529	0.143	0.132	1
ATRAID	0.0543519765700674	0.177532982897134	0.318	0.31	1
TDG	0.0547267812013492	-0.062276807485623	0.089	0.102	1
WAC	0.0549963811510173	0.217619641951655	0.125	0.114	1
SMS	0.0551624097114462	0.327433565152966	0.131	0.121	1
SNRNP200	0.0553666213291996	0.26084815798555	0.16	0.15	1
PAPOLA	0.0566776854704047	-0.0195689430660693	0.254	0.281	1
HADHB	0.0567831663732363	-0.0453299745138018	0.121	0.136	1
CDC5L	0.0570163453032014	0.191936092476128	0.124	0.113	1
SND1	0.0576999935482258	0.305513379729021	0.144	0.135	1
MRPL37	0.0580093685890407	-0.115211430747779	0.1	0.112	1
SNRNP70	0.0583134564066912	-0.0339827377094784	0.222	0.245	1
HMGN4	0.0584328097669343	0.177432442327185	0.232	0.221	1
YPEL3	0.0585402387877937	-0.0956894604600089	0.124	0.138	1
SDHA	0.0589168786928079	0.202007801675704	0.201	0.191	1
RUNX1	0.058986840618907	-0.0840727908615024	0.099	0.112	1
ACBD6	0.0591792343179263	-0.0423326686605821	0.13	0.145	1
ANKRD12	0.059196016220926	-0.0489536174496141	0.443	0.475	1
SP110	0.0595131364111926	0.181628932788999	0.299	0.294	1
CYTH1	0.0597060538411592	0.166485448848446	0.32	0.318	1
TCTA	0.0604958889714758	-0.0307639761801539	0.09	0.102	1
RAB4A	0.0606113068506003	0.26848602676579	0.15	0.139	1
COQ4	0.0609750602911266	0.248259339144288	0.131	0.121	1
CHORDC1	0.0611035938250017	0.0567638334801641	0.1	0.114	1
GID8	0.0612179107502785	-0.0148646853842882	0.143	0.16	1
UFL1	0.0612690275228188	-0.061991433840304	0.1	0.113	1
PTGES2	0.0615506556432367	0.33650350496726	0.106	0.096	1
MYCBP2	0.0616173719719575	-0.0316689769212966	0.237	0.259	1
TMEM50B	0.0625635014297991	0.201469946662329	0.148	0.137	1
IL27RA	0.0625726682783934	-0.0472812412178021	0.196	0.216	1
RBM25	0.0626282185545903	0.138462270650643	0.373	0.368	1
NHP2	0.0629844928762214	-0.0112389906032959	0.287	0.314	1
RTCB	0.063080566579275	0.25398014774021	0.11	0.1	1
DCTD	0.0631085427999431	0.305436415567525	0.126	0.116	1
SUMO3	0.0633807048173027	0.178536817003008	0.249	0.24	1
BLOC1S4	0.0633865763095985	-0.0351405656861452	0.161	0.178	1
LSM12	0.0636489124821705	0.338808738042876	0.128	0.119	1
BSDC1	0.0640771287112545	-0.0743300870261807	0.111	0.124	1
UBXN4	0.0643360852787929	0.14280639521081	0.393	0.392	1
PRPF31	0.0647977318503867	0.245417805872105	0.152	0.142	1
RPL22L1	0.0651302048759359	0.155149237874359	0.339	0.333	1
AAMP	0.0651595016558271	0.233280572535924	0.124	0.114	1
RNPS1	0.0654062892138297	0.157310723721428	0.379	0.379	1
TENT2	0.0656555559802918	0.264530381879238	0.103	0.093	1
STX10	0.0663174087115567	0.230286214215822	0.171	0.162	1
UBE2J2	0.0666038334420215	0.235606097260737	0.148	0.138	1
TSC22D3	0.0680548645034278	0.0596631274456367	0.844	0.843	1
JUND	0.069133480804101	0.1103771062317	0.25	0.238	1
CAND1	0.0699926063193771	-0.0751061357212297	0.106	0.119	1
NBDY	0.0701951886959673	-0.0223990431484316	0.235	0.258	1
CRBN	0.0707825271380077	-0.0119064969603775	0.221	0.243	1
COQ7	0.0712305024514663	-0.043047478919255	0.092	0.103	1
CRTAP	0.0713366224510117	0.170663615367092	0.159	0.149	1
HINT2	0.0715706797329832	0.285440114902769	0.156	0.147	1
NDUFB11	0.0730192983784297	0.057160710333287	0.587	0.585	1
C1orf123	0.0732997787631962	0.268306745717143	0.131	0.121	1
FKBP5	0.0737127128467159	-0.110111155654756	0.144	0.159	1
CNDP2	0.0737246343836925	0.31768673865164	0.105	0.096	1
GNPTG	0.0739205992250853	0.235193274616726	0.171	0.161	1
MDM4	0.0743236300793411	-0.118181655181654	0.115	0.127	1
RNF10	0.0744097636115573	0.211532321553817	0.145	0.135	1
ANAPC5	0.0747768092959632	0.212094338155285	0.235	0.228	1
DNAJC7	0.0751938296582195	0.230274492281884	0.181	0.171	1
GMFG	0.0754427325659262	-0.0468776049527087	0.716	0.748	1
ATP6V1H	0.0755606291843335	0.247122252390503	0.104	0.094	1
BAZ2A	0.0762484010262548	0.199162823378932	0.166	0.156	1
CIR1	0.0767722266713671	0.23298543030464	0.151	0.141	1
MRPL11	0.0768299556341359	0.233716279058195	0.178	0.168	1
EPN1	0.0780237326434829	0.281008987113761	0.125	0.116	1
TMEM126A	0.0781428110497858	0.240221120705256	0.105	0.096	1
TCERG1	0.0808037704683426	-0.0420180510764956	0.146	0.161	1
SMIM19	0.0819811834165368	0.0241041625836296	0.103	0.116	1
ACIN1	0.0822831476380115	0.201147051964948	0.155	0.145	1
PDAP1	0.0827631014177234	0.167201679373437	0.265	0.259	1
USP15	0.0829466963701611	-0.0504022963848305	0.284	0.307	1
HNRNPD	0.083304453091196	0.234938005626097	0.128	0.118	1
PHF3	0.0834487376818914	-0.0430780341875723	0.221	0.239	1
MPC1	0.08388002519381	0.253106877608531	0.122	0.113	1
PIAS1	0.0839072325977444	0.159467626540285	0.185	0.175	1
SYNCRIP	0.0840046373635058	0.194815746508215	0.191	0.182	1
SMNDC1	0.0840744485578616	0.231675886035096	0.14	0.131	1
CDK12	0.0841728720471745	0.237981728423844	0.134	0.124	1
PPP4R2	0.0848922802094413	0.271839993805441	0.169	0.16	1
LYPLA1	0.0849207641066224	0.23025472403523	0.14	0.131	1
WDR61	0.0849579631718565	0.0322025066886447	0.104	0.117	1
IFT20	0.0850823507795609	0.292321956461338	0.101	0.092	1
NMI	0.0852907608761526	0.340408065726828	0.117	0.109	1
HARS	0.0865591299687108	0.027849004596967	0.128	0.142	1
ZNF638	0.0870878034442204	-0.0282953631698355	0.157	0.172	1
FGD3	0.0887773718091396	-0.0269032569936227	0.189	0.206	1
C11orf58	0.0894185139850137	0.114573075108032	0.46	0.465	1
ATG4B	0.0894554786339514	0.231123819347554	0.116	0.107	1
PITHD1	0.0905997496756961	0.0185554329743329	0.194	0.213	1
PPP4R3B	0.091939057092084	0.156291767864922	0.167	0.157	1
MRPL33	0.0921979519188922	0.245094174826006	0.167	0.159	1
HSF1	0.0924339595629846	-0.0294897076700176	0.181	0.198	1
RTF1	0.0926464344869666	0.223563833895437	0.196	0.188	1
LSM14A	0.0933696469648658	0.200906862098102	0.28	0.277	1
UBLCP1	0.0941702238358841	0.221348184242641	0.134	0.125	1
KIF22	0.094360076503005	0.292794345586113	0.108	0.1	1
SUCLG1	0.094476673624638	0.258602240399117	0.183	0.176	1
POP5	0.095183039160437	-0.02554305428405	0.16	0.176	1
RELA	0.095261139128318	0.186493867319684	0.191	0.182	1
LSM6	0.0964680356249808	0.23036128518973	0.181	0.173	1
BRIX1	0.097014056039257	-0.0558514538470805	0.094	0.105	1
MINOS1	0.0979473140731698	0.0144765675905623	0.177	0.194	1
DDX17	0.0981742749480426	0.11450994042112	0.404	0.402	1
GLOD4	0.0981802309450737	-0.0120507795219948	0.161	0.177	1
DPF2	0.0987277913702326	0.305296015511504	0.1	0.091	1
PSMC6	0.100281265269989	0.285521416151798	0.121	0.112	1
DELE1	0.100479715020936	0.356873888905524	0.103	0.095	1
ORMDL1	0.101293758833645	0.197087254422834	0.213	0.206	1
TAF10	0.101896075942098	0.296495960475156	0.109	0.1	1
YTHDC1	0.10194777867508	0.011325160936928	0.206	0.224	1
PPP1CB	0.102264212623701	-0.103726362506744	0.097	0.108	1
STK17A	0.102716573754959	0.141005040362335	0.394	0.396	1
VPS72	0.103453285182205	0.255579213628899	0.109	0.1	1
PGK1	0.10370847746692	0.0907005527981344	0.53	0.538	1
MAP2K1	0.103905864528814	0.242018719602501	0.107	0.098	1
IDH3B	0.104041279367723	0.243391477332579	0.149	0.141	1
YTHDF2	0.105871321832636	0.188701591623889	0.205	0.197	1
VMA21	0.105899722210648	0.275327245682461	0.107	0.1	1
NORAD	0.107091607174544	-0.126569866850067	0.126	0.137	1
MRPS5	0.107417353050821	-0.0127413249221293	0.156	0.172	1
MAP7D1	0.107504980380557	0.277038235789626	0.126	0.119	1
NUTM2B-AS1	0.108481209793167	0.292707948578048	0.126	0.118	1
URM1	0.108742027328594	0.0675165733114058	0.161	0.179	1
PSMC1	0.109060805344787	0.214442846150328	0.152	0.144	1
LY9	0.109062989713676	0.195212004224837	0.23	0.224	1
SNRK	0.110481098705621	0.213560148677376	0.125	0.116	1
TP53TG1	0.112122166316358	0.280700678764879	0.134	0.125	1
FGFR1OP2	0.112543196938562	-0.0184632785974053	0.229	0.25	1
TRAC	0.11260590293711	0.160736996634725	0.308	0.304	1
AL118516.1	0.113074839956956	-0.0193039062733629	0.174	0.19	1
VMP1	0.113526411703319	0.232796840361367	0.134	0.126	1
AMD1	0.113869588439107	-0.0817969522915538	0.147	0.16	1
CPSF6	0.114198553482508	-0.017191871070052	0.112	0.124	1
RASA3	0.114224127328337	-0.0332693843160294	0.166	0.182	1
CYB5B	0.114431503270365	0.19271808900399	0.115	0.106	1
EPRS	0.117229876590421	0.177357611701969	0.142	0.133	1
MRPL9	0.117858874547958	0.231795037068145	0.159	0.151	1
EIF2S1	0.119627353232539	-0.0374398343412548	0.099	0.109	1
PSPC1	0.119862926236649	0.287326215559437	0.103	0.096	1
LSM7	0.121276502368079	0.104538804290294	0.428	0.427	1
CHMP5	0.12365092321262	0.212765905391431	0.147	0.139	1
ZC3H13	0.123845860636501	0.177254582357839	0.137	0.128	1
MRPL42	0.124421343135776	-0.0811095619355138	0.094	0.104	1
SUGT1	0.12481584169548	0.215239691525689	0.163	0.155	1
ELOF1	0.124996411020846	0.263403571805701	0.12	0.113	1
AGGF1	0.125162339864431	0.250111877345651	0.129	0.121	1
TNFAIP3	0.125743275001262	-0.165711572296205	0.494	0.505	1
RB1CC1	0.126803372624229	0.232568486089457	0.113	0.105	1
ARID4A	0.126853173893349	-0.0318313807136752	0.131	0.144	1
PFDN4	0.126952287120237	-0.0777053853719414	0.112	0.123	1
PSMC2	0.127009351630885	0.234753335248453	0.112	0.104	1
ISG20L2	0.127079130802847	0.244080456012279	0.102	0.094	1
TMEM170A	0.12781037885043	-0.0594796700931095	0.103	0.114	1
SMC3	0.127990897355266	0.232681809167976	0.139	0.13	1
ZFP36L2	0.128391296967503	-0.112532328898528	0.859	0.866	1
BAG1	0.128420161384737	0.2090573791419	0.187	0.18	1
PFDN2	0.128711735476621	0.197878210424983	0.201	0.194	1
NKTR	0.128750585293006	-0.0571665041779958	0.247	0.266	1
PRRC2C	0.131249031694149	0.0773920482297576	0.5	0.503	1
ASB8	0.13147161376406	0.268341196396395	0.115	0.107	1
XRN2	0.132344030845163	0.175561165773483	0.241	0.236	1
YME1L1	0.133205363152492	-0.0152946223003996	0.335	0.358	1
NUDC	0.133772662315188	0.202625180022636	0.259	0.255	1
LYZ	0.134867487726367	0.172875079638105	0.14	0.13	1
MRPL20	0.135271074373697	0.18485356705723	0.286	0.284	1
U2SURP	0.135338852181052	0.138470782766152	0.293	0.289	1
CCM2	0.135786008294635	-0.0105713087411656	0.143	0.156	1
SLAIN2	0.136409866585357	0.27953141709787	0.118	0.111	1
MRPL24	0.139610706748496	-0.0297929775009917	0.136	0.148	1
SLC35C2	0.139935181202154	-0.0391155626916513	0.119	0.13	1
VAPA	0.14069049205574	0.200301947533267	0.309	0.308	1
RTF2	0.141590928297132	0.249718933146482	0.193	0.188	1
HSPH1	0.146592826447167	0.0383887832549217	0.122	0.134	1
MAN2B1	0.146757623702663	0.266408284677457	0.11	0.103	1
REX1BD	0.146891873934032	0.134877902179177	0.431	0.439	1
KRR1	0.147519595754959	-0.0389291724733107	0.147	0.159	1
NGDN	0.147723742101932	0.18890411894227	0.141	0.134	1
TAF15	0.148842598554106	0.148723372057374	0.303	0.299	1
RAB1A	0.149692343409809	0.246825014804494	0.102	0.094	1
DNTTIP2	0.15001637336896	0.242321677103176	0.19	0.184	1
ARAF	0.150798656648353	0.188134610368101	0.108	0.1	1
ITFG2	0.152062505126947	0.0162915260443173	0.114	0.125	1
SSU72	0.152436898327753	0.115922699382077	0.377	0.378	1
RPL7L1	0.15313635086052	-0.0342839104449855	0.149	0.162	1
PDCD6	0.153649640653612	0.162711721989323	0.289	0.287	1
AC026979.2	0.153672188124308	0.200114591209314	0.12	0.112	1
RAD21	0.153988950244991	0.0399733602778607	0.29	0.313	1
CCSER2	0.154486477192468	0.177829254334515	0.172	0.165	1
ZGPAT	0.155736860437894	0.298492764392623	0.131	0.124	1
MTCH1	0.156663455366028	0.198087516302336	0.217	0.212	1
MAZ	0.157234437373802	0.292588008220054	0.132	0.125	1
NUDT21	0.157323760047222	0.212258728228288	0.165	0.157	1
RNF113A	0.157350365537471	0.132768284220345	0.146	0.137	1
RNPC3	0.158465788223778	-0.0378812213779138	0.117	0.128	1
ARGLU1	0.159149608921682	0.0699246625259029	0.502	0.509	1
MT1X	0.15938739672142	0.178425192538525	0.13	0.123	1
SERINC1	0.163101583826768	0.121393392303647	0.179	0.173	1
DRG1	0.163118147243661	0.0360697888144674	0.108	0.119	1
MLX	0.164394046232543	0.0617165133796993	0.114	0.125	1
CREBZF	0.164425635945185	0.208622659148201	0.102	0.095	1
PTBP1	0.164652903456435	0.232787771524892	0.187	0.181	1
RAD23B	0.165384294169148	0.231039794400576	0.116	0.109	1
CDK4	0.16548785252008	0.0706913805919482	0.112	0.123	1
NR1H2	0.165660463997326	0.0125765865140686	0.161	0.176	1
ISCA1	0.167959516753539	-0.0153723259515903	0.122	0.133	1
CNOT4	0.168590308384193	0.247788194724675	0.144	0.137	1
CDC40	0.168637486108564	0.253514789569536	0.153	0.147	1
RNF11	0.168809061455725	0.220987892919259	0.13	0.124	1
ARHGAP4	0.168940538927008	0.157553527150918	0.259	0.256	1
SURF2	0.171290594385424	0.0577852523890448	0.108	0.119	1
EPC1	0.171587714728701	0.0121148474787436	0.485	0.519	1
CAMLG	0.172610512302651	0.0218693864378396	0.208	0.225	1
HIKESHI	0.173002382282914	0.262027228556934	0.16	0.154	1
CCT6A	0.17546530332149	0.213335216737365	0.236	0.232	1
ZNF32	0.175685465549945	0.0494845604170537	0.136	0.148	1
SRSF11	0.178796832600491	0.105054976315124	0.46	0.466	1
PRKACB	0.178925281003064	0.151992013050777	0.148	0.14	1
NPEPPS	0.179129576325801	-0.0116631703830636	0.136	0.147	1
RPS6KB2	0.179445606879763	0.189571066174997	0.139	0.132	1
PHF20	0.179699909465134	0.163575107024437	0.224	0.218	1
TMEM230	0.181352332867279	0.167475490442077	0.331	0.334	1
ACTR10	0.181410306018738	0.252910160221266	0.114	0.107	1
GMPS	0.182624273250295	0.0467143971251156	0.126	0.137	1
DDX27	0.184242205142433	0.0346674569361154	0.107	0.118	1
RRAGA	0.184707372673134	0.307259597663476	0.109	0.102	1
FKBP3	0.184966426492153	0.249205292727193	0.138	0.132	1
XAB2	0.18519480600873	0.199647858059087	0.106	0.099	1
NDEL1	0.186732962324704	-0.0489682722930365	0.098	0.107	1
RHBDD2	0.188814062025761	0.196857219747463	0.189	0.183	1
NTMT1	0.189302347573884	0.0108690562114164	0.091	0.1	1
EIF4A1	0.190043086704082	0.145350720418332	0.127	0.121	1
TRAM1	0.191650397415512	0.179388653237442	0.291	0.291	1
BFAR	0.192254440811257	0.154450208602714	0.136	0.129	1
ACP1	0.193914090520099	0.125163761520343	0.279	0.275	1
POU2F2	0.194375192047334	-0.0269768241280675	0.098	0.107	1
EIF2B1	0.194979836266918	0.21852645186039	0.117	0.111	1
SARS	0.197013312735059	0.174396636162389	0.209	0.205	1
BBX	0.198861150808722	0.140963745245434	0.199	0.193	1
BCCIP	0.200327169724978	-0.0422257180470504	0.153	0.165	1
MPG	0.202639220777526	0.205709248100424	0.176	0.171	1
TMEM219	0.205423044811751	0.0199499580214484	0.319	0.341	1
DHRS4	0.206756710097754	0.275982632167914	0.131	0.125	1
NDUFA8	0.206874126284648	0.265770176950896	0.113	0.107	1
DRG2	0.207705169321029	0.220982652271402	0.106	0.1	1
MT-ATP8	0.20774988677326	0.129398401951913	0.404	0.407	1
BRMS1	0.209947293965716	0.228606789773998	0.151	0.146	1
HTATSF1	0.210133810506119	-0.0606251431590721	0.139	0.15	1
SEPT1	0.211248350660435	0.114310517019568	0.486	0.491	1
FLI1	0.212255400462146	0.176747666235625	0.259	0.259	1
YIPF5	0.212714588477871	0.215071448953979	0.124	0.118	1
TIMMDC1	0.215873074277089	0.209976820560038	0.108	0.103	1
TIMP1	0.216220730330047	0.141768365647593	0.301	0.297	1
MRPL4	0.218149627775513	0.0576261647518646	0.163	0.176	1
FUBP1	0.218372749439751	0.154105072393903	0.104	0.098	1
WDR33	0.220167740316524	0.0247107958926964	0.158	0.17	1
GRHPR	0.220887882066742	0.0586472783369354	0.116	0.127	1
LENG1	0.221467986958227	-0.0177370403537145	0.106	0.116	1
AMZ2	0.222293198297547	0.211601573655106	0.145	0.14	1
DGUOK	0.222898876281406	0.127748653539954	0.273	0.271	1
LUC7L2	0.224131047038792	0.0407785611998692	0.183	0.197	1
GIMAP6	0.224207269192121	-0.0184553801040401	0.102	0.11	1
ECHDC1	0.225914194519025	0.0387674693421891	0.114	0.124	1
ZFP36	0.225955126657236	-0.129426905936908	0.664	0.654	1
C15orf61	0.227979519218126	0.143426132001127	0.154	0.147	1
GOPC	0.230064408276116	0.0593545344323463	0.136	0.148	1
DNAJC9	0.232518492905699	-0.0135480483246297	0.112	0.122	1
SPTAN1	0.233679893014112	0.0882047216666324	0.181	0.175	1
MRPL14	0.237448898196287	0.201810698208167	0.145	0.14	1
ING4	0.239193484406313	0.0240144873542727	0.094	0.102	1
NSRP1	0.240874614880191	0.21414733987577	0.107	0.101	1
TMED3	0.247600559046548	0.216038345378839	0.128	0.123	1
PSMF1	0.247787739413273	0.0397715719713405	0.275	0.294	1
SDR39U1	0.247844271278593	0.21565506261276	0.134	0.128	1
BIN1	0.24792786942718	0.10647660790567	0.443	0.457	1
NDUFA10	0.249171083784917	0.0204233245709657	0.172	0.185	1
RCSD1	0.25450348096061	0.0325265319017056	0.309	0.329	1
NELFCD	0.255491881950157	0.193984068614412	0.128	0.124	1
ILKAP	0.257246966071903	0.164897667022077	0.131	0.126	1
TMEM126B	0.261460142054583	0.28382451278201	0.105	0.1	1
U2AF2	0.263278405392641	0.181666905271904	0.167	0.162	1
TRIAP1	0.264013331150088	0.138222628788794	0.104	0.098	1
TMF1	0.264438246491085	0.0849137829097719	0.167	0.18	1
ARL8B	0.264796041197311	0.237770176817281	0.101	0.095	1
CYP20A1	0.265372306841521	-0.0643706750722819	0.097	0.104	1
FAM177A1	0.26568129334646	0.140939806066022	0.213	0.209	1
TMEM14B	0.266003811912677	0.0400440708379968	0.294	0.316	1
PHF20L1	0.268997713890415	-0.0334780657810825	0.128	0.137	1
MPHOSPH10	0.2701637054688	-0.0637837065920488	0.108	0.116	1
SFPQ	0.271098822511798	-0.0135613234990783	0.224	0.237	1
MAPK1IP1L	0.272767330341055	0.128227570464589	0.27	0.269	1
KRCC1	0.27285781592739	0.316362292893132	0.101	0.097	1
TRA2A	0.273098931520755	-0.0544936114389358	0.167	0.177	1
HIST1H1C	0.273812819740118	0.0307302249303687	0.108	0.116	1
MARCH7	0.274147739425562	0.0154553370386141	0.101	0.109	1
ATP5PD	0.274206377415426	0.027928906166049	0.425	0.454	1
STOML2	0.274695624911716	0.213996044323369	0.16	0.156	1
SPG21	0.275840197824919	0.0748180364955937	0.142	0.153	1
EIF1B	0.276301166720819	0.123821617271081	0.222	0.219	1
ATP6AP2	0.279502011458695	0.155601189121416	0.298	0.3	1
SERINC3	0.284558318633341	0.187825094440607	0.166	0.163	1
BLOC1S2	0.284689909949424	0.134061250579872	0.139	0.133	1
SRP72	0.285230211403003	0.0736510470435281	0.172	0.185	1
POLDIP2	0.28743409176944	-0.0284048535632317	0.111	0.118	1
RWDD1	0.287891525814817	0.1061013353367	0.394	0.4	1
MAN1A2	0.288969040992529	0.158082111983659	0.132	0.126	1
WBP1	0.291350652893459	0.0913553060848153	0.136	0.13	1
PCIF1	0.291632958582635	0.154145311513784	0.162	0.157	1
CAPN7	0.293389655246153	-0.0452045714460088	0.112	0.119	1
MITD1	0.294981854106954	0.0161842446972749	0.1	0.107	1
PMM1	0.29580646295139	0.0522356844571714	0.094	0.102	1
SSR1	0.300147071558915	-0.0265177426169068	0.19	0.202	1
RP9	0.300190092834401	0.263308435941293	0.1	0.095	1
TGS1	0.300210516954236	0.0570484300148779	0.119	0.128	1
STMN1	0.300727991501847	0.346085498799988	0.147	0.143	1
HK1	0.301032260294169	0.0426595614749807	0.111	0.12	1
RAB5A	0.302250120396002	0.177451895084435	0.133	0.128	1
UROD	0.303001012607776	0.213426316422225	0.109	0.105	1
