p_val	avg_log2FC	pct.1	pct.2	p_val_adj
FAM177A1	0.0160063877834222	0.112607201192197	0.183	0.212	1
UBXN4	0.0161265970378906	0.304322833775704	0.373	0.383	1
ZGPAT	0.016322604876675	0.433341823780791	0.141	0.13	1
SNAPIN	0.0164298086446284	0.516297507987479	0.111	0.099	1
TGS1	0.0164563580083681	0.0607672636206624	0.122	0.142	1
SPRYD3	0.0165646396561775	0.0692630871914526	0.084	0.101	1
TWISTNB	0.0165732909513527	0.117139086190111	0.088	0.104	1
ATG3	0.0166694491714586	0.423734410761927	0.167	0.156	1
IRF2	0.0168493584433649	0.379059424036715	0.171	0.16	1
ERCC1	0.0168572823896439	0.554845356667474	0.114	0.103	1
RNF145	0.0170308188399001	0.0154522071207079	0.106	0.125	1
SLC50A1	0.0171380957511725	0.122067876954186	0.086	0.102	1
PHC3	0.0171796191190429	0.110432491107467	0.104	0.123	1
WHAMM	0.0171956229644297	0.105951848537207	0.167	0.194	1
NDUFA13	0.0173297240994392	0.429518732034945	0.129	0.117	1
C6orf62	0.0174030175574604	0.401235220767935	0.149	0.138	1
GLRX3	0.0174485879137943	0.420159001918502	0.106	0.094	1
MFF	0.0175800217851559	0.0813805875300702	0.2	0.232	1
TPGS2	0.0176893093035615	0.376621012295534	0.107	0.094	1
CDC42SE2	0.0177109379859824	0.0905438064438329	0.254	0.293	1
PHF14	0.0179439278507696	0.0371027961583579	0.127	0.148	1
PITHD1	0.0181447764966266	0.104058565818546	0.188	0.218	1
UQCC2	0.0182043815255443	0.0904891795555001	0.108	0.128	1
MRPS26	0.0182194797304472	0.0622575592800887	0.138	0.161	1
HNRNPD	0.01853658986257	0.500669758128707	0.133	0.122	1
ROMO1	0.0187200188937083	0.345716964344072	0.264	0.262	1
HDAC1	0.0187281426292884	0.305556631544079	0.27	0.266	1
ANXA7	0.0188592253185396	0.0839136428962535	0.204	0.235	1
MRPL57	0.0188920174151924	0.0609700255845853	0.265	0.305	1
STAT1	0.0189872001403947	0.370727826620239	0.167	0.156	1
SRSF11	0.019558874564022	0.182436378637222	0.458	0.471	1
FUNDC2	0.0196387231449398	0.349826250889681	0.241	0.236	1
EIF5	0.0197867598844071	0.0710630722281627	0.305	0.349	1
STARD7	0.019832419815796	0.371592488893086	0.149	0.137	1
DENND2D	0.019951327455607	0.346584059549755	0.299	0.302	1
ABT1	0.0199541270509275	0.409358220346376	0.114	0.103	1
ZRSR2	0.020173991592894	0.094273204078374	0.106	0.124	1
USP16	0.0205184891004618	0.332307810467674	0.192	0.181	1
EIF2AK2	0.0205614829106198	0.432733043315119	0.159	0.149	1
CDC26	0.0205680879498235	0.0570240734459144	0.173	0.199	1
ALDOA	0.0207300368597951	0.26129921308115	0.361	0.37	1
PGD	0.0208419049474189	0.0404363595608483	0.089	0.105	1
WASF2	0.0208479940140723	0.24963525061438	0.336	0.342	1
MT-ND6	0.0210101879838333	0.352471466115592	0.238	0.231	1
DLST	0.0211738474152849	0.0680074150440362	0.088	0.104	1
PDE4D	0.0212964712835615	0.0853488064601837	0.098	0.116	1
SCAMP3	0.021419045681223	0.435215564756766	0.185	0.177	1
ATXN10	0.0214476875890482	0.0855938132194112	0.172	0.198	1
ODC1	0.0216269099133989	0.43104570478886	0.178	0.169	1
LRPPRC	0.0216697739398425	0.126579008681508	0.085	0.1	1
OSBPL8	0.0218157831572411	0.36567134788768	0.255	0.253	1
TMEM222	0.0219486789485392	0.531391577232333	0.107	0.097	1
TAF12	0.0219774699936035	0.391536336287651	0.142	0.131	1
GFER	0.0220836836720567	0.458722402123137	0.103	0.092	1
IMMT	0.0222908706111037	0.0190525596906275	0.105	0.122	1
TRAPPC2L	0.0223518713036446	0.395419873370928	0.177	0.168	1
ZC3H7A	0.0224975338670963	0.0844393727274113	0.085	0.1	1
TMUB1	0.0225298809244862	0.37069643841164	0.237	0.233	1
IMP4	0.0230123406226762	0.116276176689432	0.156	0.18	1
CFAP97	0.0230566468222044	0.1321611702588	0.168	0.195	1
PPP2R1A	0.0231283166791327	0.292304132451135	0.318	0.326	1
NPEPPS	0.0231541011307475	0.0601132389551209	0.129	0.149	1
NDUFB1	0.0232195507308735	0.0668936938879483	0.168	0.193	1
PRKCQ	0.0235942596481635	0.447376064321943	0.132	0.121	1
PHF20	0.0236521055616796	0.0540967257899458	0.218	0.25	1
ASXL1	0.0240095536981736	0.0722981195642776	0.089	0.105	1
HNRNPAB	0.0240244082603053	0.472109380182768	0.138	0.128	1
SLTM	0.0241259237330813	0.342278126130218	0.247	0.242	1
COMMD2	0.0242117085519863	0.435690167861229	0.126	0.115	1
LSM14A	0.024342942312507	0.348888906600433	0.299	0.303	1
TXNL1	0.0245226475088634	0.0471430550785943	0.208	0.237	1
TTC17	0.0246058959796775	0.383531524705919	0.171	0.162	1
FASTK	0.0250196133734981	0.0808411896104912	0.104	0.121	1
PHKG2	0.0253502692168218	0.417587017802183	0.114	0.103	1
LRCH4	0.0256340900157884	0.0880210848283651	0.089	0.104	1
SBNO1	0.0257651195730776	0.037850446315395	0.099	0.115	1
HNRNPDL	0.0258150061328874	-0.0111961695616589	0.735	0.801	1
LY9	0.0259610656471661	0.0975699672111716	0.218	0.252	1
PSMD13	0.0263222023810742	0.343934647574722	0.233	0.228	1
GPBP1	0.0266475668104707	0.086739401972892	0.23	0.264	1
SSU72	0.0269597133411546	0.0501060790635233	0.351	0.404	1
IFRD1	0.0271272100846056	0.167373536336091	0.154	0.177	1
ARL6IP6	0.0273552822361496	0.493162824143559	0.107	0.097	1
GOLGB1	0.0275854497398598	0.50009924293936	0.11	0.099	1
SMIM37	0.0279481699186704	0.0602750041790445	0.119	0.137	1
EP400	0.0282343234745961	0.0988417977908584	0.086	0.101	1
BCL7B	0.0282406133485471	0.407816062682258	0.177	0.169	1
BECN1	0.0285672843636905	0.397743572174942	0.17	0.163	1
RANBP1	0.0286804672708799	0.112695917444698	0.212	0.243	1
RHEB	0.028726168342245	0.371842696817002	0.144	0.134	1
ARL8B	0.0289318796451185	0.42775625506961	0.104	0.093	1
MAD1L1	0.0294760776739886	0.372288184585586	0.184	0.175	1
SRSF2	0.0294810868647038	0.297640996606849	0.354	0.364	1
EPN1	0.0297511417241947	0.441959183796024	0.124	0.114	1
TOMM40	0.029980500265732	0.0752162164147077	0.11	0.128	1
ZFAND2B	0.030213722223174	0.347444601660121	0.17	0.16	1
NPRL3	0.0308538928874271	0.193875549348255	0.091	0.107	1
HNRNPM	0.0309487521407877	0.221938444840132	0.4	0.418	1
CDS2	0.0309615104522882	0.43596382358735	0.111	0.101	1
LSM2	0.030996362505521	0.0540653250172145	0.213	0.243	1
LCP2	0.0310831098549804	0.251583418538101	0.408	0.427	1
SECISBP2L	0.0316471911078645	0.470049976012855	0.135	0.126	1
UNC45A	0.0316597158781103	0.444269128886218	0.102	0.092	1
RTL8C	0.0322002973961111	0.503845708571103	0.1	0.09	1
TRIP11	0.0326621542230741	0.178518831777527	0.133	0.154	1
CUL1	0.0335299294305485	0.0707139130128231	0.093	0.108	1
RTF1	0.0336298761376774	0.390383271834692	0.194	0.188	1
PARP10	0.0339460189040662	0.461152196793822	0.122	0.113	1
ECHDC1	0.0341934870161408	0.072888701423393	0.121	0.139	1
CCDC174	0.0345597563210098	0.118009290503507	0.087	0.102	1
C22orf39	0.034607212531504	0.40916070224896	0.123	0.113	1
MRPL21	0.0348638854352624	0.132231196370816	0.137	0.158	1
SPG7	0.0349487571039983	0.153635939762532	0.159	0.183	1
DNAJC7	0.0349530661237804	0.395499175219647	0.182	0.175	1
OTUD6B-AS1	0.0352420810472639	0.0574364533211469	0.141	0.162	1
COX6C	0.035292713916014	0.12636732162613	0.639	0.694	1
MPLKIP	0.0361021645749613	0.437104409259073	0.121	0.111	1
SNRNP40	0.0361787330207752	0.447889376518654	0.132	0.123	1
RAB7A	0.0364026119050734	0.302494889668271	0.313	0.321	1
PSMC5	0.0364368473696533	0.0660823676248494	0.343	0.394	1
COX14	0.036530898084294	0.298982222857091	0.296	0.299	1
TCERG1	0.0374741639546567	0.0841287098022478	0.145	0.165	1
PTPN2	0.0378753232786651	0.40442330258976	0.176	0.169	1
USP4	0.038836713562691	0.173985386454623	0.114	0.132	1
NPC2	0.0389746817639609	0.123637295163657	0.176	0.203	1
SRP9	0.0389748134704468	0.254761679386851	0.349	0.36	1
ANKRD11	0.0392905251736272	0.424794500195556	0.186	0.18	1
ECHDC2	0.0393924200286065	0.194342053418051	0.092	0.108	1
CGGBP1	0.0401174912545968	0.413468016738874	0.143	0.134	1
SERINC3	0.0401325167001207	0.420924954931881	0.171	0.164	1
UTP23	0.0401719336159416	0.103083645075382	0.127	0.146	1
ACO2	0.0401800942806068	0.0981471959783606	0.137	0.157	1
JUND	0.0407916537807784	0.130145552147229	0.233	0.264	1
PSMD11	0.0411523333902427	0.389507917745028	0.149	0.14	1
AP1S2	0.0413180997267163	0.0581592693786677	0.14	0.16	1
PRDM2	0.0416632776497172	0.144553925472721	0.112	0.13	1
PIN4	0.0419809712148217	0.399151373542872	0.134	0.125	1
DELE1	0.0420071506315072	0.428797222866426	0.105	0.095	1
G3BP1	0.0420175961229625	0.0982077540767641	0.177	0.202	1
LRRC47	0.0426902120442251	0.159499153330619	0.099	0.115	1
COX16	0.0428723498328019	0.074408002095991	0.133	0.152	1
RASA3	0.0430172766548789	0.116717800499052	0.164	0.188	1
USP11	0.0431246871153577	0.0837704986193986	0.136	0.156	1
PRRC2C	0.0436627883908278	0.190190207915222	0.506	0.534	1
RASGRP1	0.0438951812414218	0.524440702601766	0.103	0.094	1
KIF2A	0.0440430195819125	0.0630758541147527	0.357	0.407	1
LAGE3	0.0443876722468699	0.0809597691404988	0.146	0.166	1
TCF12	0.0453259314283804	0.440135300466577	0.112	0.103	1
COPS5	0.0453991649411983	0.394865226889585	0.188	0.183	1
TNIP2	0.0454570080681944	0.47630691036705	0.124	0.116	1
ADIPOR1	0.0457960077265453	0.39221713363457	0.169	0.162	1
SYAP1	0.0461163924684799	0.400675558657894	0.133	0.124	1
ZRANB2	0.0466961970610375	0.0736826959871486	0.217	0.244	1
MYADM	0.0474468274901371	0.379962719846008	0.232	0.228	1
MGMT	0.047801759973155	0.103185747497311	0.153	0.175	1
PRELID3B	0.04784115261425	0.130069825243037	0.118	0.137	1
MRPS34	0.0479401375555376	0.330395751893032	0.286	0.29	1
CNOT2	0.0479704139221152	0.113134233635424	0.194	0.22	1
USP34	0.0482083381964592	0.426693615118662	0.137	0.128	1
LUC7L2	0.0482372982377966	0.0979185954550505	0.174	0.198	1
TXNDC12	0.0483831581768302	0.323250639315441	0.183	0.175	1
CAT	0.0484105952598158	0.104633606457132	0.128	0.146	1
MAPKAPK3	0.0490580137304062	0.0968593920280565	0.108	0.125	1
S1PR4	0.0491314399859948	0.420385857046655	0.182	0.176	1
POLE4	0.0492457185890108	0.100130219270686	0.182	0.206	1
GLRX	0.0505637990739471	0.0826403132308551	0.208	0.236	1
NADSYN1	0.0510363597891397	0.457304260513916	0.103	0.094	1
SMC1A	0.05129515338793	0.474620025627197	0.125	0.117	1
SMC5	0.051456800008804	0.394629758920318	0.138	0.129	1
LEMD3	0.0515387812057816	0.443811436680136	0.105	0.097	1
MGAT1	0.052600952993275	0.301388803119655	0.183	0.176	1
SYF2	0.0536992625535166	0.105602727898509	0.306	0.35	1
HNRNPR	0.0537107129398862	0.250050658615911	0.313	0.32	1
PAK2	0.0537397520875382	0.258637361014323	0.352	0.363	1
SLFN5	0.0541721444741331	0.386938372968966	0.243	0.242	1
CALM3	0.0543694854137061	0.0729963402930371	0.45	0.515	1
NUB1	0.0543881168600024	0.371389710866723	0.206	0.201	1
ATP5F1D	0.0544002817576748	0.0996998253126886	0.61	0.654	1
FAM208A	0.0545473883982329	0.124406483585916	0.121	0.138	1
PPP1CB	0.0549055748042503	0.136136791189824	0.094	0.109	1
EIF2S1	0.0552347082494815	0.109827067929036	0.091	0.104	1
NT5C	0.0556736507463278	0.371266632255277	0.197	0.193	1
NFU1	0.0558292196358138	0.0940955497308362	0.099	0.114	1
IGSF8	0.0558937139140201	0.0881114099261779	0.111	0.127	1
BAZ1A	0.0560714670780284	0.32966567327099	0.256	0.255	1
PAPOLA	0.0567175187296675	0.103003701242913	0.273	0.312	1
PPIG	0.0573050065563817	0.110787651600281	0.268	0.303	1
CIR1	0.0581967111190902	0.389821571248363	0.148	0.14	1
FTSJ1	0.0588747990777248	0.42193272619893	0.105	0.096	1
AKT2	0.0591366801724039	0.168697699708934	0.093	0.108	1
WAC	0.0594669444042287	0.451207541966525	0.128	0.119	1
POP5	0.0598090086020359	0.118319128396251	0.163	0.186	1
SLC44A2	0.0598849385730163	0.121582302438537	0.225	0.256	1
SPAG7	0.0600911905208397	0.325172897786718	0.215	0.212	1
CNDP2	0.0607577142022325	0.465173793411003	0.105	0.097	1
ZNFX1	0.0608060135662766	0.523853458553075	0.108	0.101	1
M6PR	0.0610517399443889	0.286234749287824	0.311	0.32	1
SEC63	0.0614231367862733	0.0706684106196107	0.119	0.135	1
ZNF106	0.0627089264591256	0.429992561969742	0.111	0.102	1
RAB18	0.0629777796025949	0.350816957485743	0.139	0.13	1
TUBGCP2	0.0630019021604514	0.161447336963052	0.127	0.145	1
SMAP1	0.063843552822566	0.322441387517638	0.221	0.218	1
CAND1	0.0639853172269838	0.104001030077202	0.11	0.125	1
KLHL28	0.0653088883846365	0.132920835849332	0.091	0.104	1
TNKS2	0.0656158696395907	0.411935306043389	0.103	0.095	1
VAMP2	0.0658388428089848	0.259124261853323	0.339	0.348	1
RNPC3	0.0659359062857407	0.099595273448883	0.125	0.142	1
ARL2BP	0.0662028719153537	0.135838602117262	0.216	0.245	1
TMC8	0.0663250145788708	0.0761702123435724	0.22	0.247	1
CNOT1	0.0670870401970699	0.373948796380074	0.1	0.092	1
CHTF8	0.0675645690459241	0.0653435748498765	0.13	0.148	1
GGA1	0.0680950775910805	0.441429074491675	0.116	0.108	1
PNKD	0.0684194858895318	0.367226637660223	0.22	0.22	1
POLR2B	0.0684390142690927	0.452745459969454	0.133	0.126	1
MED30	0.0689621272224945	0.388445394922073	0.147	0.14	1
PFDN4	0.0691374778852965	0.0321103194433823	0.117	0.131	1
OSTC	0.0693703759540493	0.0741486123503199	0.228	0.257	1
TNIK	0.0693798084519127	0.358755872569061	0.16	0.153	1
GMCL1	0.069854497941409	0.0811895195257595	0.101	0.114	1
PARVG	0.0703175640586876	0.356734580311731	0.169	0.162	1
HMGN4	0.071862485420366	0.346994774603573	0.209	0.206	1
STK17A	0.0724685181491196	0.200842820520395	0.455	0.483	1
RTF2	0.0726184957534361	0.309581178123942	0.201	0.195	1
NUFIP2	0.0728988673062477	0.126703083520273	0.099	0.113	1
RAB11A	0.0730847222328078	0.317361462683202	0.234	0.234	1
KMT2C	0.0731055346658215	0.375600160184946	0.156	0.149	1
PLIN2	0.073149452520575	0.379633836578559	0.128	0.12	1
CIAO1	0.0731722389629871	0.399056146364857	0.143	0.137	1
TRIAP1	0.0734170352937978	0.0776541761615563	0.089	0.102	1
PRPF19	0.07369842575474	0.130026015120376	0.115	0.13	1
KXD1	0.0744650690447758	0.297101108892453	0.214	0.211	1
CPNE1	0.0747394215172902	0.144571923272498	0.153	0.173	1
C17orf49	0.0747985724951222	0.325868075035914	0.103	0.094	1
RNF4	0.0748237093467749	0.411504263427183	0.112	0.104	1
YIPF5	0.0752743302400666	0.448271265625555	0.115	0.108	1
VPS13A	0.0768870039502882	0.428407071114687	0.121	0.114	1
CTNNBL1	0.0774529208503874	0.416149781667198	0.104	0.096	1
PCID2	0.0775939426514664	0.400145907900472	0.108	0.1	1
PPP1R11	0.0785767332833983	0.347813310090549	0.21	0.208	1
ATF1	0.0788300940454633	0.0374798147768312	0.088	0.1	1
UBA1	0.0796352938333974	0.380850756506556	0.123	0.115	1
NONO	0.0799584032210914	0.164023612919589	0.24	0.275	1
STARD3	0.0802730109226884	0.348668076018378	0.148	0.142	1
ANXA11	0.0806035360108869	0.182127920724777	0.457	0.491	1
MYCBP2	0.0809284488492333	0.15990417102988	0.25	0.285	1
STOML2	0.0813466434420803	0.402867691812939	0.155	0.15	1
ILF2	0.0818197863074594	0.123446269702021	0.227	0.257	1
IRF3	0.082390129310959	0.339083067358899	0.198	0.194	1
PYURF	0.0825195105082018	0.25762986969009	0.354	0.372	1
MMADHC	0.0837080175425713	0.13135025642664	0.17	0.192	1
FGFR1OP2	0.0838776357378091	0.0858462681689955	0.226	0.254	1
ERAP2	0.084235553377887	0.411442795319482	0.13	0.123	1
SRP19	0.0846585327656641	0.372811818091493	0.125	0.117	1
POLR2A	0.0847666816658134	0.131627144112714	0.145	0.164	1
CCNB1IP1	0.0848279164050367	0.101676380527648	0.088	0.1	1
LMAN1	0.0850642025858366	0.291368323874519	0.226	0.224	1
TSN	0.0864934779846033	0.124019291066218	0.093	0.106	1
EHMT1	0.0879377210339721	0.383283787571653	0.13	0.123	1
SDHB	0.0880388590232354	0.317122625900849	0.134	0.127	1
XRN2	0.0883257187838111	0.126574696706106	0.229	0.257	1
BNIP2	0.0884220420366452	0.0943515023892045	0.176	0.198	1
MRPL37	0.0895006293791628	0.0695015717347163	0.097	0.11	1
ISCA1	0.0900043273558407	0.146317173825908	0.124	0.141	1
ORMDL1	0.0910829620997022	0.34245699513619	0.201	0.199	1
EIF1B	0.0913104703175475	0.0676026061651047	0.207	0.232	1
DNAJA2	0.0914333507346898	0.0892255811019789	0.193	0.217	1
RFXANK	0.0915619457917603	0.385046829176213	0.127	0.119	1
YTHDC1	0.0916330447028606	0.114434305174541	0.209	0.233	1
SNRPD1	0.0925606881045079	0.296537732376184	0.27	0.275	1
NSFL1C	0.0935531408384286	0.149487480664587	0.137	0.155	1
TTC14	0.0938074526286173	0.416101127774442	0.148	0.142	1
WASHC3	0.0949489651455537	0.161122037804989	0.158	0.177	1
ARHGAP4	0.0951831397266549	0.130443011743739	0.251	0.285	1
SURF1	0.0953747148751688	0.135089042829581	0.165	0.186	1
MRPL22	0.0957469484128246	0.331228241643053	0.103	0.096	1
YPEL5	0.0959839108331051	0.109870629163646	0.288	0.32	1
ELMO1	0.0970161074713437	0.117990342357197	0.102	0.115	1
MTDH	0.0972757409949188	0.218592463689378	0.428	0.455	1
SNHG9	0.0975510701937207	0.0520985705642669	0.11	0.123	1
CUEDC2	0.0979403638605059	0.117779525588718	0.132	0.149	1
WSB1	0.0994860686054801	0.0606348212923375	0.331	0.369	1
CYCS	0.0996812098625402	0.222799041529465	0.322	0.329	1
AAMP	0.100686773292713	0.379687297030105	0.128	0.121	1
GTF2B	0.101991981330963	0.153960945179127	0.107	0.121	1
MAN1B1	0.102541690260724	0.374350060498313	0.1	0.093	1
GMFG	0.102869099069619	0.113826462169827	0.674	0.732	1
MRPL4	0.102994422494934	0.124824245165145	0.16	0.18	1
ZCRB1	0.104136444777893	0.399775042860817	0.136	0.129	1
PPA2	0.104569936340657	0.210632550025667	0.099	0.112	1
GIMAP6	0.104809232855585	0.135205427583125	0.107	0.121	1
NUTM2B-AS1	0.105587363892801	0.194454636601409	0.111	0.126	1
NSL1	0.105665605072238	0.144095602375826	0.105	0.118	1
PRPF8	0.105973954325126	0.0694223782541474	0.175	0.195	1
FAM96A	0.106205856611973	0.32373877189384	0.175	0.17	1
CHMP2B	0.106416007723015	0.110084256480454	0.1	0.113	1
ABTB1	0.106534194243367	0.168700507547745	0.168	0.189	1
BAD	0.107012898750594	0.396198711719981	0.106	0.099	1
KPNA3	0.107353918131414	0.0264021409694362	0.094	0.106	1
MTIF3	0.107452115772312	0.372504408287801	0.124	0.117	1
PMVK	0.109085539877947	0.103364580920036	0.109	0.123	1
RBBP7	0.110068816940477	0.345582796596041	0.209	0.208	1
PRPSAP1	0.110104006407973	0.386610587524927	0.103	0.096	1
MDM4	0.110194764641813	0.175497978874414	0.118	0.134	1
DEDD2	0.110477693672238	0.362885794382007	0.16	0.155	1
CNTRL	0.111146215645684	0.383649202987228	0.136	0.13	1
WDR46	0.111200836990338	0.0997632903266457	0.101	0.113	1
PSMC2	0.111593985090155	0.364785789561831	0.101	0.094	1
ARGLU1	0.112092651800169	0.166092990741179	0.498	0.535	1
CEBPZ	0.112178688587589	0.148005736736088	0.122	0.137	1
NUP210	0.112307641099152	0.426315155175362	0.122	0.115	1
PKM	0.112495170709963	0.146806440595544	0.491	0.523	1
COX20	0.112984007936503	0.343942195044039	0.126	0.119	1
MAN2B1	0.115963200370506	0.46723293149811	0.106	0.1	1
CHRAC1	0.116424191111422	0.341579136285687	0.13	0.124	1
DENND1C	0.117625722067251	0.377121055110748	0.199	0.197	1
ZKSCAN1	0.117794028493858	0.209249423479258	0.088	0.1	1
ECI2	0.118372930534769	0.175644895213289	0.092	0.104	1
ZNRD1	0.119134701031494	0.350953270586397	0.162	0.157	1
C15orf61	0.119928599175904	0.107791467233285	0.133	0.149	1
CCNK	0.120147420425835	0.374866030727059	0.131	0.124	1
TMED3	0.121600671056799	0.372027253291859	0.133	0.127	1
RBBP6	0.122975544665036	0.113489739801176	0.162	0.18	1
ITGB2-AS1	0.123394661694971	0.492893689633021	0.147	0.143	1
PGK1	0.124880576387846	0.0198266375780261	0.504	0.563	1
COQ7	0.125140088386159	0.125536042617109	0.1	0.113	1
GRAP2	0.126195664248229	0.319374027418518	0.171	0.167	1
NDUFA10	0.126418996187115	0.38567381283932	0.189	0.188	1
IFT20	0.1282492194257	0.440489913142897	0.1	0.094	1
NOLC1	0.128718190107315	0.169325731964054	0.106	0.119	1
UBE2K	0.12934249350793	0.122529754805509	0.104	0.117	1
FIS1	0.130229016448577	0.236818088053927	0.399	0.423	1
DRG2	0.130376546484668	0.43730281567428	0.106	0.1	1
DDX54	0.130436124832523	0.143477318722006	0.124	0.138	1
SF3A2	0.131872407239429	0.263534961746707	0.307	0.318	1
AMZ2	0.131979417536112	0.385712596040173	0.156	0.153	1
PRNP	0.132052072800406	0.323666190620381	0.162	0.157	1
ASB8	0.132183098351985	0.391502991860437	0.113	0.107	1
LUC7L	0.132858701136539	0.156061431384479	0.09	0.102	1
MRPS36	0.132993443435515	0.385573799081644	0.156	0.151	1
MRPS7	0.133955135064654	0.0964771413464467	0.181	0.2	1
TTC1	0.134079856403275	0.338822300982446	0.16	0.155	1
HMGN2	0.134456214849202	0.213066106909229	0.595	0.656	1
C4orf3	0.135044850176172	0.160126112053802	0.457	0.483	1
UROS	0.136065416483415	0.133114041723125	0.114	0.127	1
TBCC	0.136430367901136	0.317930574865144	0.198	0.196	1
WDR54	0.137993351935542	0.330179688265374	0.119	0.113	1
ZNF800	0.139196256212866	0.292812945379499	0.212	0.211	1
CD6	0.139258378374681	0.299309207581754	0.33	0.346	1
U2SURP	0.139485599500752	0.290954521997892	0.291	0.298	1
HNRNPUL1	0.140218275847997	0.257645773960141	0.275	0.278	1
TAF15	0.140740797826065	0.148781271488982	0.29	0.327	1
POLR2E	0.140763565514717	0.246147038527434	0.311	0.322	1
C1orf43	0.140963119116906	0.158945713818764	0.2	0.224	1
TMEM167A	0.142471729551797	0.35614111093042	0.102	0.095	1
TRAPPC3	0.142515235108532	0.384141891466085	0.175	0.172	1
SETD5	0.142930194008539	0.0802766779466593	0.107	0.12	1
LENG8	0.143006700319196	0.399212906394157	0.124	0.119	1
CEP350	0.143066693506871	0.370443122515468	0.125	0.118	1
YWHAE	0.143305104950207	0.135020427848452	0.134	0.148	1
CDK11B	0.143450801084019	0.404950238344285	0.102	0.096	1
IER2	0.144010447087473	-0.117931730307236	0.785	0.803	1
HM13	0.144364306316771	0.263505423665601	0.258	0.262	1
CDIPT	0.145939823881747	0.31914423359208	0.154	0.149	1
CDC5L	0.146598783727201	0.412057103834172	0.126	0.121	1
STMP1	0.146883647044987	0.306649076348984	0.249	0.253	1
PTBP1	0.147448119189541	0.28064208477465	0.19	0.187	1
FUBP1	0.147606978476506	0.146025756237596	0.1	0.112	1
PPP1R10	0.148688057881257	0.136629622022872	0.181	0.2	1
PDXDC1	0.148785573564589	0.213615654161091	0.094	0.106	1
MBD5	0.150224911940109	0.164702590872127	0.102	0.114	1
PRRC2B	0.15103888519067	0.158535701219048	0.138	0.153	1
CPSF6	0.151363374585161	0.152874498115058	0.113	0.125	1
MRPS5	0.152857811960516	0.134910435914859	0.153	0.169	1
PMM1	0.153503777612079	0.191057187918213	0.088	0.1	1
MPC2	0.154628265592184	0.333740331739785	0.215	0.216	1
CSNK1A1	0.156432716591996	0.136129712885814	0.254	0.285	1
SEC31A	0.156518298397797	0.12226111714758	0.135	0.149	1
ARHGEF1	0.156780599810381	0.212424561754127	0.43	0.463	1
POLR2H	0.158256565987204	0.161653299006122	0.096	0.107	1
LUC7L3	0.158436094752075	0.250878557001026	0.228	0.226	1
SNAP23	0.159739693560741	0.182055516336282	0.121	0.135	1
TMEM183A	0.160565945571764	0.32924742524363	0.133	0.128	1
CELF1	0.16080087885477	0.0969582151166382	0.095	0.106	1
TXNL4A	0.161105636544877	0.407287435816391	0.11	0.105	1
CHD1	0.161779954542289	0.153656267009604	0.181	0.202	1
VPS35	0.165185693784037	0.167160029717665	0.118	0.131	1
UPF2	0.167503424187715	0.362027773462565	0.137	0.132	1
SUCLG1	0.168279058877085	0.277653580221584	0.187	0.184	1
C9orf78	0.168777091537207	0.194133265588616	0.403	0.427	1
PRRC2A	0.168868356746622	0.360116916955378	0.103	0.097	1
OGT	0.169055174455509	0.173321414481451	0.141	0.156	1
NDUFA5	0.169353416127364	0.0953599496307982	0.193	0.213	1
SNRNP70	0.173150086247283	0.10486728987472	0.236	0.26	1
GLOD4	0.174123629736244	0.129559776061467	0.144	0.159	1
RNH1	0.174490190581891	0.314728423256625	0.252	0.259	1
PCIF1	0.176567431123555	0.146953822003652	0.16	0.178	1
TXNIP	0.178018844803522	0.0120291550593219	0.888	0.935	1
SEC22B	0.178249151450251	0.140607089478619	0.097	0.107	1
RPAP2	0.178260965196354	0.136247771950894	0.092	0.102	1
TP53TG1	0.180110471677892	0.398265326973219	0.131	0.127	1
TMEM126B	0.180364844158441	0.161877032441142	0.097	0.108	1
PSMC6	0.180369308591113	0.357807484853935	0.117	0.112	1
NDUFS4	0.180526707360042	0.164471938550202	0.094	0.105	1
ELOF1	0.181298959004151	0.417860228790641	0.113	0.109	1
C6orf226	0.181634275982925	0.18046458416665	0.099	0.111	1
LMBRD1	0.18296825521095	0.157574712792722	0.138	0.154	1
ACP1	0.18377565258491	0.106898603645045	0.28	0.31	1
C1orf123	0.184535401847793	0.0844880332198388	0.125	0.138	1
STX5	0.184913939413117	0.321391835844184	0.104	0.098	1
MAN1A2	0.185027721652214	0.314754338282696	0.146	0.141	1
NKAP	0.187150147238543	0.211444560763039	0.112	0.125	1
PHIP	0.187839147413169	0.271484446621648	0.203	0.201	1
SF3A3	0.188613794816961	0.15261246787768	0.143	0.158	1
PCBP1	0.188854648880202	0.0710507594848853	0.778	0.831	1
MORF4L1	0.189199117425491	0.178836726916881	0.479	0.519	1
GSTK1	0.189231506023627	0.0673399419039757	0.622	0.652	1
RELA	0.189246417094847	0.306607921142223	0.175	0.174	1
REST	0.189285700746488	0.28684723815341	0.205	0.204	1
SNX6	0.190383527590883	0.228138019367135	0.344	0.359	1
CD5	0.190794898043072	0.306536602420616	0.245	0.251	1
ZNF148	0.191030948599169	0.166375738917642	0.108	0.12	1
PIGC	0.192725519140997	0.31224318421925	0.138	0.134	1
IKZF1	0.193888106204738	0.230781766039625	0.34	0.355	1
LCMT1	0.193895760394696	0.159671798449743	0.11	0.122	1
ARL6IP4	0.19479387458289	0.146970964211542	0.488	0.521	1
NSRP1	0.195508983191948	0.127993501653809	0.095	0.105	1
VEZF1	0.19577108973469	0.395694152813943	0.109	0.104	1
